odhf_facility_type,latitude,longitude,facility_category
Nursing and residential care facilities,45.676765,-73.905574,Long-Term & Chronic Care
Nursing and residential care facilities,45.934208,-74.135845,Long-Term & Chronic Care
Hospitals,46.765936,-71.289344,Acute Care & Hospitals
Nursing and residential care facilities,45.293635,-74.181908,Long-Term & Chronic Care
Nursing and residential care facilities,45.452132,-73.835837,Long-Term & Chronic Care
Ambulatory health care services,46.08895845,-64.77899273,Community & Primary Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,45.537299,-73.463994,Long-Term & Chronic Care
Nursing and residential care facilities,45.493005,-73.699931,Long-Term & Chronic Care
Nursing and residential care facilities,45.258887,-74.12898,Long-Term & Chronic Care
Nursing and residential care facilities,45.879718,-72.480472,Long-Term & Chronic Care
Nursing and residential care facilities,45.516113,-73.559243,Long-Term & Chronic Care
Nursing and residential care facilities,45.564483,-73.604169,Long-Term & Chronic Care
Nursing and residential care facilities,48.430721,-71.195155,Long-Term & Chronic Care
Nursing and residential care facilities,45.578926,-73.567457,Long-Term & Chronic Care
Hospitals,46.040318,-73.453708,Acute Care & Hospitals
Nursing and residential care facilities,45.307006,-73.254172,Long-Term & Chronic Care
Nursing and residential care facilities,45.452435,-73.566034,Long-Term & Chronic Care
Nursing and residential care facilities,46.096378,-73.353518,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,49.219027,-68.150751,Long-Term & Chronic Care
Nursing and residential care facilities,45.546211,-73.600575,Long-Term & Chronic Care
Nursing and residential care facilities,46.824311,-71.244049,Long-Term & Chronic Care
Hospitals,45.739686,-73.446173,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,45.495761,-73.630634,Acute Care & Hospitals
Nursing and residential care facilities,45.580064,-73.573278,Long-Term & Chronic Care
Nursing and residential care facilities,45.490672,-73.627509,Long-Term & Chronic Care
Nursing and residential care facilities,45.412446,-72.722651,Long-Term & Chronic Care
Nursing and residential care facilities,45.573341,-73.575818,Long-Term & Chronic Care
Nursing and residential care facilities,45.521185,-73.564425,Long-Term & Chronic Care
Nursing and residential care facilities,48.408669,-71.073118,Long-Term & Chronic Care
Nursing and residential care facilities,45.340085,-73.280874,Long-Term & Chronic Care
Hospitals,45.501148,-73.626124,Acute Care & Hospitals
Nursing and residential care facilities,45.611286,-73.649495,Long-Term & Chronic Care
Nursing and residential care facilities,46.023313,-73.441489,Long-Term & Chronic Care
Nursing and residential care facilities,46.857107,-71.187831,Long-Term & Chronic Care
Nursing and residential care facilities,46.854272,-71.209709,Long-Term & Chronic Care
Nursing and residential care facilities,45.666873,-73.493525,Long-Term & Chronic Care
Nursing and residential care facilities,45.557575,-73.578767,Long-Term & Chronic Care
Hospitals,45.586219,-73.527287,Acute Care & Hospitals
Hospitals,50.211092,-66.382832,Acute Care & Hospitals
Nursing and residential care facilities,45.407654,-73.001581,Long-Term & Chronic Care
Nursing and residential care facilities,45.450609,-73.291568,Long-Term & Chronic Care
Nursing and residential care facilities,45.532156,-73.599755,Long-Term & Chronic Care
Nursing and residential care facilities,45.606414,-73.529723,Long-Term & Chronic Care
Nursing and residential care facilities,45.471978,-73.645064,Long-Term & Chronic Care
Nursing and residential care facilities,45.627464,-73.620514,Long-Term & Chronic Care
Hospitals,45.570842,-72.004985,Acute Care & Hospitals
Nursing and residential care facilities,45.534528,-73.566227,Long-Term & Chronic Care
Hospitals,47.88281,-68.719667,Acute Care & Hospitals
Hospitals,48.468477,-67.419325,Acute Care & Hospitals
Hospitals,45.840985,-72.436283,Acute Care & Hospitals
Hospitals,45.498159,-73.627307,Acute Care & Hospitals
Hospitals,45.494557,-73.581027,Acute Care & Hospitals
Hospitals,45.585253,-73.589922,Acute Care & Hospitals
Hospitals,45.551349,-73.540867,Acute Care & Hospitals
Hospitals,45.575021,-73.547504,Acute Care & Hospitals
Hospitals,45.666433,-73.493581,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,47.65619,-70.151741,Acute Care & Hospitals
Hospitals,49.190176,-68.252525,Acute Care & Hospitals
Hospitals,45.492843,-73.403274,Acute Care & Hospitals
Hospitals,45.611666,-73.526628,Acute Care & Hospitals
Hospitals,45.521116,-73.558864,Acute Care & Hospitals
Hospitals,46.524396,-72.744274,Acute Care & Hospitals
Hospitals,50.209826,-66.383983,Acute Care & Hospitals
Hospitals,45.565598,-73.608292,Acute Care & Hospitals
Hospitals,45.542519,-73.562078,Acute Care & Hospitals
Hospitals,45.493306,-75.688671,Acute Care & Hospitals
Ambulatory health care services,46.06272148,-64.80639211,Community & Primary Care
Hospitals,45.652514,-74.339578,Acute Care & Hospitals
Hospitals,45.393902,-74.053925,Acute Care & Hospitals
Hospitals,45.510483,-73.562663,Acute Care & Hospitals
Hospitals,45.38997,-71.896494,Acute Care & Hospitals
Hospitals,45.544488,-73.740988,Acute Care & Hospitals
Hospitals,45.424847,-75.740641,Acute Care & Hospitals
Hospitals,45.531013,-73.560069,Acute Care & Hospitals
Hospitals,46.843684,-71.218317,Acute Care & Hospitals
Hospitals,45.369833,-71.858418,Acute Care & Hospitals
Hospitals,45.568953,-73.554179,Acute Care & Hospitals
Hospitals,45.540815,-73.689342,Acute Care & Hospitals
Hospitals,45.548516,-73.654072,Acute Care & Hospitals
Hospitals,46.847669,-71.220504,Acute Care & Hospitals
Hospitals,45.588619,-73.529047,Acute Care & Hospitals
Hospitals,48.413598,-71.235131,Acute Care & Hospitals
Hospitals,48.243843,-79.02063,Acute Care & Hospitals
Hospitals,45.451014,-75.750888,Acute Care & Hospitals
Hospitals,46.039277,-73.457012,Acute Care & Hospitals
Hospitals,46.725358,-71.259356,Acute Care & Hospitals
Hospitals,45.62572,-72.950032,Acute Care & Hospitals
Hospitals,45.497811,-73.628806,Acute Care & Hospitals
Hospitals,45.495296,-73.624505,Acute Care & Hospitals
Hospitals,45.473842,-73.657345,Acute Care & Hospitals
Hospitals,45.491031,-73.623817,Acute Care & Hospitals
Hospitals,46.767873,-71.282342,Acute Care & Hospitals
Hospitals,45.390667,-71.8951,Acute Care & Hospitals
Hospitals,45.497266,-73.486423,Acute Care & Hospitals
Hospitals,45.498311,-73.503619,Acute Care & Hospitals
Hospitals,48.885835,-72.239367,Acute Care & Hospitals
Hospitals,45.605968,-76.484009,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Specialized Care & Support Services
Hospitals,46.553033,-72.747145,Acute Care & Hospitals
Hospitals,45.509456,-73.571944,Acute Care & Hospitals
Hospitals,48.837318,-64.492379,Acute Care & Hospitals
Hospitals,48.343909,-70.883162,Acute Care & Hospitals
Hospitals,49.11883,-66.482453,Acute Care & Hospitals
Hospitals,45.542654,-73.558801,Acute Care & Hospitals
Hospitals,45.420839,-73.623371,Acute Care & Hospitals
Hospitals,46.837203,-71.225495,Acute Care & Hospitals
Hospitals,46.05517,-74.288947,Acute Care & Hospitals
Hospitals,45.404242,-71.915088,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Specialized Care & Support Services
Hospitals,48.354823,-64.67168,Acute Care & Hospitals
Hospitals,48.447043,-68.530496,Acute Care & Hospitals
Hospitals,45.410592,-72.722956,Acute Care & Hospitals
Hospitals,48.507731,-72.218987,Acute Care & Hospitals
Hospitals,45.44855,-73.833668,Acute Care & Hospitals
Hospitals,45.547601,-73.687656,Acute Care & Hospitals
Hospitals,45.648575,-75.932482,Acute Care & Hospitals
Hospitals,45.588572,-75.411481,Acute Care & Hospitals
Hospitals,45.425294,-75.73993,Acute Care & Hospitals
Hospitals,48.243809,-79.019318,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Specialized Care & Support Services
Hospitals,45.250926,-74.130708,Acute Care & Hospitals
Hospitals,45.207084,-72.714415,Acute Care & Hospitals
Hospitals,45.634833,-72.959476,Acute Care & Hospitals
Hospitals,46.796649,-71.253086,Acute Care & Hospitals
Hospitals,45.53539,-73.459423,Acute Care & Hospitals
Hospitals,45.577463,-73.562116,Acute Care & Hospitals
Hospitals,45.412428,-73.948743,Acute Care & Hospitals
Hospitals,45.415478,-73.682869,Acute Care & Hospitals
Hospitals,47.818479,-69.539923,Acute Care & Hospitals
Hospitals,45.463935,-73.635565,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Specialized Care & Support Services
Hospitals,45.503155,-73.624943,Acute Care & Hospitals
Hospitals,48.096081,-77.796833,Acute Care & Hospitals
Hospitals,45.508074,-73.628776,Acute Care & Hospitals
Hospitals,45.311353,-73.263707,Acute Care & Hospitals
Hospitals,45.526375,-73.51979,Acute Care & Hospitals
Hospitals,45.721116,-73.48962,Acute Care & Hospitals
Hospitals,46.976408,-70.596699,Acute Care & Hospitals
Hospitals,46.109613,-71.278245,Acute Care & Hospitals
Hospitals,45.38579923,-71.91927599,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Specialized Care & Support Services
Hospitals,45.529865,-73.713846,Acute Care & Hospitals
Hospitals,46.812109,-71.239125,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Specialized Care & Support Services
Hospitals,46.778594,-71.294723,Acute Care & Hospitals
Ambulatory health care services,46.06375882,-64.80177853,Community & Primary Care
Hospitals,45.344176,-73.764139,Acute Care & Hospitals
Hospitals,45.87618,-72.481981,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Specialized Care & Support Services
Nursing and residential care facilities,45.535693,-73.563504,Long-Term & Chronic Care
Hospitals,45.473377,-73.600886,Acute Care & Hospitals
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Hospitals,45.473392,-73.604551,Acute Care & Hospitals
Nursing and residential care facilities,45.686551,-73.647449,Long-Term & Chronic Care
Nursing and residential care facilities,46.046793,-73.695692,Long-Term & Chronic Care
Hospitals,45.527525,-73.596368,Acute Care & Hospitals
Nursing and residential care facilities,45.462854,-73.885616,Long-Term & Chronic Care
Nursing and residential care facilities,46.789352,-71.272529,Long-Term & Chronic Care
Nursing and residential care facilities,45.008738,-74.602507,Long-Term & Chronic Care
Nursing and residential care facilities,45.129365,-74.002855,Long-Term & Chronic Care
Nursing and residential care facilities,45.543289,-73.855007,Long-Term & Chronic Care
Hospitals,45.191278,-72.753468,Acute Care & Hospitals
Nursing and residential care facilities,45.96385,-73.223967,Long-Term & Chronic Care
Nursing and residential care facilities,46.80729,-71.224256,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Specialized Care & Support Services
Nursing and residential care facilities,46.809942,-71.278398,Long-Term & Chronic Care
Hospitals,45.471774,-73.602,Acute Care & Hospitals
Nursing and residential care facilities,46.877679,-71.163334,Long-Term & Chronic Care
Nursing and residential care facilities,45.446057,-73.494387,Long-Term & Chronic Care
Nursing and residential care facilities,45.547469,-73.548557,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
Nursing and residential care facilities,48.431497,-71.182593,Long-Term & Chronic Care
Nursing and residential care facilities,48.421965,-71.209433,Long-Term & Chronic Care
Nursing and residential care facilities,48.580108,-72.233346,Long-Term & Chronic Care
Hospitals,45.537592,-73.679729,Acute Care & Hospitals
Hospitals,45.530985,-73.562554,Acute Care & Hospitals
Nursing and residential care facilities,46.73937,-71.391029,Long-Term & Chronic Care
Nursing and residential care facilities,46.09155355,-64.79623634,Long-Term & Chronic Care
